100
0.000000e+00	6.000000e+00
1.000000e-01	1.680000e+02
2.000000e-01	1.132000e+03
3.000000e-01	3.535000e+03
4.000000e-01	7.552000e+03
5.000000e-01	1.172900e+04
6.000000e-01	1.508000e+04
7.000000e-01	1.652900e+04
8.000000e-01	1.681400e+04
9.000000e-01	1.495600e+04
1.000000e+00	1.262300e+04
1.100000e+00	1.055600e+04
1.200000e+00	8.482000e+03
1.300000e+00	6.887000e+03
1.400000e+00	5.534000e+03
1.500000e+00	4.765000e+03
1.600000e+00	4.035000e+03
1.700000e+00	3.486000e+03
1.800000e+00	3.124000e+03
1.900000e+00	2.562000e+03
2.000000e+00	2.285000e+03
2.100000e+00	1.977000e+03
2.200000e+00	1.707000e+03
2.300000e+00	1.495000e+03
2.400000e+00	1.286000e+03
2.500000e+00	1.178000e+03
2.600000e+00	1.082000e+03
2.700000e+00	8.990000e+02
2.800000e+00	7.610000e+02
2.900000e+00	6.880000e+02
3.000000e+00	6.100000e+02
3.100000e+00	5.900000e+02
3.200000e+00	5.040000e+02
3.300000e+00	4.440000e+02
3.400000e+00	3.880000e+02
3.500000e+00	3.570000e+02
3.600000e+00	3.400000e+02
3.700000e+00	3.420000e+02
3.800000e+00	2.890000e+02
3.900000e+00	2.970000e+02
4.000000e+00	2.750000e+02
4.100000e+00	2.320000e+02
4.200000e+00	2.110000e+02
4.300000e+00	2.050000e+02
4.400000e+00	1.740000e+02
4.500000e+00	1.720000e+02
4.600000e+00	1.610000e+02
4.700000e+00	1.420000e+02
4.800000e+00	1.360000e+02
4.900000e+00	1.430000e+02
5.000000e+00	1.240000e+02
5.100000e+00	1.430000e+02
5.200000e+00	1.220000e+02
5.300000e+00	1.030000e+02
5.400000e+00	1.100000e+02
5.500000e+00	1.030000e+02
5.600000e+00	1.010000e+02
5.700000e+00	1.080000e+02
5.800000e+00	8.900000e+01
5.900000e+00	9.500000e+01
6.000000e+00	6.800000e+01
6.100000e+00	6.000000e+01
6.200000e+00	6.800000e+01
6.300000e+00	5.200000e+01
6.400000e+00	7.000000e+01
6.500000e+00	7.300000e+01
6.600000e+00	5.700000e+01
6.700000e+00	6.700000e+01
6.800000e+00	4.900000e+01
6.900000e+00	4.800000e+01
7.000000e+00	5.500000e+01
7.100000e+00	4.900000e+01
7.200000e+00	5.400000e+01
7.300000e+00	4.500000e+01
7.400000e+00	5.100000e+01
7.500000e+00	4.100000e+01
7.600000e+00	4.500000e+01
7.700000e+00	4.500000e+01
7.800000e+00	4.700000e+01
7.900000e+00	4.300000e+01
8.000000e+00	4.700000e+01
8.100000e+00	3.500000e+01
8.200000e+00	4.300000e+01
8.300000e+00	4.500000e+01
8.400000e+00	2.500000e+01
8.500000e+00	4.100000e+01
8.600000e+00	3.200000e+01
8.700000e+00	2.200000e+01
8.800000e+00	3.300000e+01
8.900000e+00	2.800000e+01
9.000000e+00	3.200000e+01
9.100000e+00	2.500000e+01
9.200000e+00	3.600000e+01
9.300000e+00	1.700000e+01
9.400000e+00	3.600000e+01
9.500000e+00	2.200000e+01
9.600000e+00	2.600000e+01
9.700000e+00	3.200000e+01
9.800000e+00	2.300000e+01
9.900000e+00	1.800000e+01
